product_id,field,extracted_text,final_verdict,agreement,n_models,should_be_consensus,offending_text,reason,vote_gpt-5.5-pro
678961,redo_booking_other,"Cardrona Bike Park will be open five days a week, closed Tuesday and Wednesday, from December 13 - 23, 2025 and January 20 - March 1, 2026 from 10am to 4pm.
During peak season, December 26, 2025 - January 19 2026, Cardrona Bike Park will be open seven days a week from 10am to 5pm. We will be closed on Christmas Day.
TGIF is on every Friday from 12pm - 8pm.
Summer 2025/26 [Terms and conditions](https://cardrona-treblecone.com/terms-conditions)",CORRECT,1/1,1,,,,CORRECT
679971,redo_desc_about,"Walk the market garden with Luigi. Learn about permaculture design, biodynamic practises, market garden design and function, and see permaculture principles in action.",CORRECT,1/1,1,,,,CORRECT
679971,redo_desc_duration_text,1.5 hours,CORRECT,1/1,1,,,,CORRECT
680232,redo_desc_about,Purchase a fantastic gift or gifts: each gift certificate is the exact value of one of our offerings.,CORRECT,1/1,1,,,,CORRECT
680232,redo_desc_other,"- Adult $245
- Concessions $220.5
- Child $139
- Family $699
When making a booking, enter your gift voucher code in the redemption field.",CORRECT,1/1,1,,,,CORRECT
680232,redo_booking_contact,you can book an activity with your codes on our [website](https://www.sealink.com.au/whitsundays/experiences/whitehaven-beach-big-island-day-tour/),WRONG_FIELD,1/1,1,redo_booking_other,you can book an activity with your codes on our [website](https://www.sealink.com.au/whitsundays/experiences/whitehaven-beach-big-island-day-tour/),"This is a booking/redemption instruction, not contact information for reaching the operator.",WRONG_FIELD
680927,redo_desc_what_excluded,No transfers included in this package.,CORRECT,1/1,1,,,,CORRECT
680927,redo_desc_duration_text,4 Hours Hartley's + 1 Hour Fishing at Hook-A-Barra,CORRECT,1/1,1,,,,CORRECT
680927,redo_desc_cancellation,Cancellations must be made at least hours in advance to receive a refund.,GARBLED,1/1,1,,at least hours in advance,"The cancellation window is missing the required number of hours, making the policy unusable as-is.",GARBLED
680927,redo_desc_check_in,"Hook-A-Barra is located on the Daintree Saltwater Barramundi Farm, which is Lot 3, Vixies Road, Wonga Beach, Queensland. We are about a 90 minute drive from Cairns, or about 30 minutes north of Port Douglas. Guests need to self-drive or make their own way here, as there is no public transport or transfer service available at this time.",WRONG_FIELD,1/1,1,redo_desc_other,Hook-A-Barra is located on the Daintree Saltwater Barramundi Farm... Guests need to self-drive or make their own way here,"This is location, directions, and transport information rather than actions to take on arrival.",WRONG_FIELD
680927,redo_meeting_point,"Hook-A-Barra: Lot 3, Vixies Road, Wonga Beach. Hartley's: 4019 Captain Cook Highway, Wangetti.",CORRECT,1/1,1,,,,CORRECT
680927,redo_booking_inclusions,"Park Entry includes access to the wildlife displays and natural areas, wildlife presentations, a boat ride on Hartley’s Lagoon, various self-guided walks and free wildlife information sheets.",CORRECT,1/1,1,,,,CORRECT
680927,redo_booking_important_info,"In the event of adverse weather conditions or operational requirements, we reserve our right to restrict access to some areas and amend boat cruise times to ensure visitor safety.",CORRECT,1/1,1,,,,CORRECT
682347,redo_desc_about,"Step behind the scenes for a real wildlife sanctuary experience:
*If you have allergies, please pack your food for the day.",WRONG_FIELD,1/1,1,redo_desc_what_to_bring,"*If you have allergies, please pack your food for the day.","This is an instruction about what to bring, not general descriptive overview prose.",WRONG_FIELD
682347,redo_desc_highlights,"Accessible to all abilities – our hands-on approach makes this experience ideal for everyone, including visually impaired guests and older adults.",CORRECT,1/1,1,,,,CORRECT
682347,redo_desc_what_included,"- Five-hour wildlife sanctuary experience
- Morning tea and lunch provided*
- Official Adult Ranger Certificate to commemorate your day
- Expert guidance from Jirrahlinga’s wildlife team",CORRECT,1/1,1,,,,CORRECT
682347,redo_desc_itinerary,"- Prepare meals for birds, wombats, echidnas, emus and learn about native animal nutrition
- Interact with dingoes, wombats, koalas and other residents under expert supervision
- Learn about animal habitats and how Australian ecosystems work
- Understand why protecting native species matters and how they can help",WRONG_FIELD,1/1,1,redo_desc_highlights,- Prepare meals for birds... - Interact with dingoes... - Learn about animal habitats...,"These are activity features and selling points, not a time-based or ordered itinerary.",WRONG_FIELD
682347,redo_desc_what_to_bring,"Bring a hat and wear study shoes and clothes that can handle a little muck! Don't forget - we work rain or shine, so dress for the weather.",CORRECT,1/1,1,,,,CORRECT
682347,redo_desc_duration_text,9AM to 3PM,CORRECT,1/1,1,,,,CORRECT
682347,redo_desc_requirements,Minimum age is 18,CORRECT,1/1,1,,,,CORRECT
682347,redo_min_age,18,CORRECT,1/1,1,,,,CORRECT
682347,redo_group_size,4,CORRECT,1/1,1,,,,CORRECT
682347,redo_booking_what_to_bring,please dress for the day.,CORRECT,1/1,1,,,,CORRECT
682347,redo_booking_before_arrival,please complete and submit the form on our website: [Additional Information] (https://www.jirrahlinga.com.au/ranger-additional-information),CORRECT,1/1,1,,,,CORRECT
682347,redo_booking_other,"Thank you for choosing the Jirrahlinga Ranger program!
We look foward to seeing you, and don't forget - we work rain or shine, so please dress for the day.
See you soon!
Jirrahlinga Rangers",WRONG_FIELD,1/1,1,NONE,Thank you for choosing... See you soon! Jirrahlinga Rangers,"This contains greeting/sign-off filler that should not have been extracted, plus a dress instruction that belongs in a named what-to-bring field.",WRONG_FIELD
683506,redo_desc_about,"The Specialized Science Club Introduces the Levo 4, an electric mountain bike so advanced it transforms you into a cycling cyborg. Together you're SuperNatural, fortified with super power, traction, control, and range to conquer any off-road terrain. Levo 4, Where Super Meets Natural.",CORRECT,1/1,1,,,,CORRECT
683506,redo_desc_what_included,"Every rental comes equipped with a premium helmet for your safety, a convenient water bottle holder for hydration on the go, and a top-of-the-line Specialized mountain bike - ready for adventure from the moment you ride off.",CORRECT,1/1,1,,,,CORRECT
683506,redo_desc_what_excluded,We also offer 2 daily bike shuttle runs from Lake Crackenback to Thredbo for $20pp. The shuttle leaves at 9:30am & 2:30pm and bookings are essential.,CORRECT,1/1,1,,,,CORRECT
683506,redo_desc_what_to_bring,Please have your confirmation email ready upon arrival. We’ll take care of everything else from there.,CORRECT,1/1,1,,,,CORRECT
683506,redo_desc_duration_text,"2 Hour, 4 Hour & Full Day Hire",CORRECT,1/1,1,,,,CORRECT
683506,redo_desc_requirements,Height restrictions; 150 - 160cm,CORRECT,1/1,1,,,,CORRECT
683506,redo_desc_cancellation,Customers will receive a full refund or credit with 24 hours notice of cancellation.,CORRECT,1/1,1,,,,CORRECT
683506,redo_desc_check_in,Please arrive 10 minutes before to arrange your bikes and helmets.,CORRECT,1/1,1,,,,CORRECT
683506,redo_meeting_point,Harro's Snowsports 1650 Alpine way Crackenback nsw 2627,CORRECT,1/1,1,,,,CORRECT
683510,redo_desc_about,"The Specialized Science Club Introduces the Levo 4, an electric mountain bike so advanced it transforms you into a cycling cyborg. Together you're SuperNatural, fortified with super power, traction, control, and range to conquer any off-road terrain. Levo 4, Where Super Meets Natural.",CORRECT,1/1,1,,,,CORRECT
683510,redo_desc_what_included,"Every rental comes equipped with a premium helmet for your safety, a convenient water bottle holder for hydration on the go, and a top-of-the-line Specialized mountain bike - ready for adventure from the moment you ride off.",CORRECT,1/1,1,,,,CORRECT
683510,redo_desc_what_excluded,We also offer 2 daily bike shuttle runs from Lake Crackenback to Thredbo for $20pp. The shuttle leaves at 9:30am & 2:30pm and bookings are essential.,CORRECT,1/1,1,,,,CORRECT
683510,redo_desc_what_to_bring,Please have your confirmation email ready upon arrival. We’ll take care of everything else from there.,CORRECT,1/1,1,,,,CORRECT
683510,redo_desc_duration_text,"2 Hour, 4 Hour & Full Day Hire",CORRECT,1/1,1,,,,CORRECT
683510,redo_desc_requirements,Height restrictions; 178 - 195cm,CORRECT,1/1,1,,,,CORRECT
683510,redo_desc_cancellation,Customers will receive a full refund or credit with 24 hours notice of cancellation.,CORRECT,1/1,1,,,,CORRECT
683510,redo_desc_check_in,Please arrive 10 minutes before to arrange your bikes and helmets.,CORRECT,1/1,1,,,,CORRECT
683510,redo_meeting_point,Harro's Snowsports 1650 Alpine way Crackenback nsw 2627,CORRECT,1/1,1,,,,CORRECT
684942,redo_desc_about,"Perfect for relaxed coastal cruising, the DC Trike offers unmatched comfort and stability for riders of all levels. With a supportive seat, easy handling, and a smooth ride, it’s a great way to explore Kingscliff’s beachfront, parks, and scenic cycleways at your own pace.
disclaimers: Riders must return bikes by 5 pm.",WRONG_FIELD,1/1,1,redo_desc_other,Riders must return bikes by 5 pm.,"The bike return deadline is operational/general information, not descriptive overview prose about what the experience is.",WRONG_FIELD
684942,redo_desc_what_included,Helmets and Locks Included,CORRECT,1/1,1,,,,CORRECT
684942,redo_desc_what_to_bring,"Water, sun protection, closed-toe shoes.",CORRECT,1/1,1,,,,CORRECT
684942,redo_desc_requirements,Children under 12 must be accompanied by an adult.,CORRECT,1/1,1,,,,CORRECT
684942,redo_desc_cancellation,Free cancellation up to 24 hours,CORRECT,1/1,1,,,,CORRECT
684942,redo_meeting_point,"Unit 3, 110 Marine Parade, Kingscliff NSW 2487",CORRECT,1/1,1,,,,CORRECT
684942,redo_desc_other,Rides are subject to weather conditions.,CORRECT,1/1,1,,,,CORRECT
685111,redo_desc_about,"Lake Hayes Show is the event of the season, a quintessential queenstown experience! Our show camp provides all the know how, pony and rider prep, transport, and show day guidance. Riders to have a parent or guardian present while at the show. Riders camp over Friday night so that they are on site and ready to go bright and early Saturday morning.
Riders must wear long pants and a top that covers their shoulders when riding",WRONG_FIELD,1/1,1,redo_desc_requirements,Riders to have a parent or guardian present while at the show.,This is a participation requirement rather than general overview prose.,WRONG_FIELD
685111,redo_desc_what_excluded,"Note that cost does not include your entry fee for the show, however we will assist you in completing your entry form.",CORRECT,1/1,1,,,,CORRECT
685111,redo_desc_itinerary,"Friday - Morning Group Q&A, lesson, then pony prep & care, packing, potluck dinner & camp set up. Saturday - Early morning wake up, load ponies and travel to the show with breakfast on the go, pony & rider prep, warm up, show time! Customary end of day lake swim with the ponies before heading back to base.",CORRECT,1/1,1,,,,CORRECT
685111,redo_desc_what_to_bring,"- Warm layers
- Waterproof layers
- Waterbottle
- Closed toed sturdy footwear
- Changes of clothes for each day - riding and relaxing
- Swimming togs and towel
- Show day outfit
- Sunscreen
- Sunhat
- Tent (can be shared between friends)
- Sleeping bag & pillow
- Toiletries
If bringing your own horse, bring feed and hay to last the two days, multiple rug options, tack, spare saddle blanket, hay net, large waterbucket etc. Ensure horses are fit, healthy, freshly shod/trimmed, up to date on worming, and that tack fits correctly and comfortably.",WRONG_FIELD,1/1,1,redo_desc_requirements,"Ensure horses are fit, healthy, freshly shod/trimmed, up to date on worming, and that tack fits correctly and comfortably.","This is a condition/requirement for bringing a horse, not an item to bring or wear.",WRONG_FIELD
685111,redo_desc_duration_text,Friday 9am - Saturday 5pm,CORRECT,1/1,1,,,,CORRECT
685111,redo_desc_requirements,Riders to be accompanied by a parent or guardian while at the show. Parents to play an active roll on show day helping their rider get ready and keeping them fed and hydrated on the day.,CORRECT,1/1,1,,,,CORRECT
685111,redo_desc_cancellation,Bookings are non refundable,CORRECT,1/1,1,,,,CORRECT
685111,redo_desc_check_in,Arrive: 9am Friday 9th January,WRONG_FIELD,1/1,1,redo_desc_other,Arrive: 9am Friday 9th January,This is arrival timing rather than an action to complete on arrival.,WRONG_FIELD
